Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
39060,92,282,13,268,79,0.0462633451955649,0.14130434782455104,0.06970509346178008,0.7319074716075579
22160,136,163,21,139,115,0.1312499999991797,0.154411764704747,0.14189189139422023,0.8907271447602608
9562,66,56,6,50,60,0.10714285714094389,0.0909090909077135,0.09836065523945177,0.7837319473468175
13831,71,93,10,83,61,0.1075268817192739,0.14084507042055147,0.12195121901970551,0.9753294142386416
28267,142,198,21,175,121,0.1071428571423105,0.14788732394262052,0.12426035454161267,0.9106959183740547
19606,63,97,12,84,51,0.12499999999869792,0.19047619047316705,0.15094339574605434,1.231879117313377
16188,32,105,7,98,25,0.06666666666603174,0.21874999999316408,0.10218978066236878,1.4384957558942726
9918,45,66,10,54,35,0.1562499999975586,0.22222222221728397,0.1834862380439357,0.8450725733124529
19554,55,81,14,67,41,0.17283950617070568,0.25454545454082644,0.205882352456423,0.994291548767168
8369,24,41,6,35,18,0.14634146341106485,0.24999999998958333,0.18461538414390533,0.8369303649280884
10012,62,54,8,46,54,0.14814814814540467,0.12903225806243498,0.1379310339827586,0.7703621047160153
32777,51,124,11,111,40,0.09016393442549046,0.2156862745055748,0.1271676296405493,1.099690001904593
31543,132,242,19,222,113,0.07883817427353179,0.1439393939383035,0.10187667514536868,1.1475555202339653
29359,24,134,6,128,18,0.04477611940265093,0.24999999998958333,0.07594936682999519,1.0241910337132138
13649,40,66,10,51,30,0.16393442622682075,0.24999999999375003,0.1980198014978924,1.0477586569334911
