Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
13211,109,86,11,73,98,0.13095238095082198,0.1009174311917347,0.11398963681290772,0.5134217799554904
23831,75,114,2,112,73,0.017543859648968912,0.02666666666631111,0.02116402068508721,0.5650504756107328
18870,87,81,3,78,84,0.03703703703657979,0.0344827586202933,0.035714285214498306,0.40408820011863655
27958,69,125,1,124,68,0.007999999999936,0.014492753622978366,0.010309277892071441,0.45309491642429467
12701,55,57,3,54,52,0.052631578946445066,0.054545454544462815,0.05357142807063139,0.4988601635423182
15888,71,68,3,65,68,0.04411764705817474,0.04225352112616544,0.04316546712551111,0.626497089280193
9777,41,41,4,37,37,0.09756097560737657,0.09756097560737657,0.09756097510737659,0.49107536661473766
25574,103,192,6,186,97,0.03124999999983724,0.05825242718390046,0.04067796564692905,0.4337011735114842
25920,128,141,15,124,113,0.10791366906397185,0.11718749999908448,0.11235955006180477,0.5078353820700747
5411,27,20,2,18,25,0.099999999995,0.07407407407133058,0.08510638248619286,0.44978344490218664
23121,53,126,2,124,51,0.015873015872889897,0.03773584905589178,0.0223463682979932,0.5828348605339637
30965,52,174,4,170,48,0.02298850574699432,0.07692307692159764,0.03539822973388676,0.46007654269600723
13211,96,86,7,79,89,0.08139534883626284,0.07291666666590711,0.0769230764237411,0.520057237853707
36956,62,274,5,269,57,0.018248175182415154,0.08064516128902185,0.029761904460778064,0.5634536337384483
27528,89,132,5,127,84,0.03787878787850092,0.056179775280267644,0.045248868296799825,0.460697694021076
24345,98,138,7,131,91,0.050724637680791856,0.07142857142784256,0.059322033412166054,0.5703479864420749
14384,46,34,1,33,45,0.029411764705017305,0.02173913043431002,0.024999999510625013,0.3615616438356142
20649,95,112,4,108,91,0.035714285713966835,0.04210526315745152,0.038647342498167994,0.45728136137110637
19587,103,128,5,123,98,0.03906249999969483,0.04854368931991705,0.04329004279552483,0.521676609107289
16467,89,96,1,95,88,0.01041666666655816,0.011235955056053529,0.01081081031140981,0.6789361694052821
13115,93,80,7,73,86,0.08749999999890624,0.07526881720349173,0.08092485499321728,0.4598669351568619
22113,66,110,5,104,61,0.04587155963260668,0.07575757575642791,0.05714285667239184,0.3639487746178186
22921,103,126,12,114,91,0.09523809523733938,0.11650485436780092,0.10480349295391012,0.5978454527941071
16624,85,85,6,79,79,0.0705882352932872,0.0705882352932872,0.0705882347932872,0.515168736439158
18549,85,87,6,81,79,0.0689655172405866,0.0705882352932872,0.06976744135972146,0.5113555296539619
50114,122,195,10,185,112,0.0512820512817883,0.08196721311408223,0.06309148217595956,0.4240139124357521
38827,53,211,2,209,51,0.009478672985737069,0.03773584905589178,0.015151514830492431,0.3834894268513487
