Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
32833,148,219,37,177,111,0.17289719626087433,0.24999999999831082,0.20441988901825342,1.2711417198386992
36273,59,157,14,141,45,0.09032258064457857,0.2372881355891985,0.13084112109472443,1.1876225179756232
37602,100,226,34,190,66,0.15178571428503668,0.33999999999659997,0.20987654278181678,1.1557063924554982
19901,41,127,15,110,26,0.11999999999904,0.36585365852766216,0.18072289119211787,1.090203403361026
25382,42,122,8,112,34,0.06666666666611111,0.19047619047165534,0.0987654317134583,1.3629802160298987
22862,76,168,13,154,63,0.07784431137677938,0.17105263157669667,0.10699588434290166,1.4219297698228723
13864,145,81,15,65,130,0.18749999999765624,0.10344827586135553,0.13333333287387653,0.8745449752533705
44550,92,311,30,276,62,0.09803921568595413,0.3260869565181947,0.15075376848801797,1.202351574698676
25269,136,161,26,132,110,0.16455696202427497,0.1911764705868296,0.1768707478009163,1.3244861122876346
11334,66,74,12,62,54,0.16216216215997079,0.181818181815427,0.1714285709277551,1.4784366486796294
15637,71,88,14,72,57,0.16279069767252569,0.19718309858877206,0.17834394854687816,1.2283929013896273
33015,142,205,35,163,107,0.176767676766784,0.24647887323770087,0.20588235245352943,1.1400838523805081
23671,63,121,21,94,42,0.18260869565058602,0.3333333333280423,0.23595505571979553,1.3448642824442463
18093,32,114,7,106,25,0.061946902654319055,0.21874999999316408,0.09655172379262782,1.2755075043982314
10870,45,71,12,56,33,0.17647058823269896,0.26666666666074074,0.21238938004792854,1.22428257195371
23349,55,91,14,75,41,0.1573033707847494,0.25454545454082644,0.19444444396961805,1.0026535682473814
11265,24,42,7,35,17,0.16666666666269842,0.2916666666545139,0.21212121165197426,1.4294687938684103
13408,62,58,13,42,49,0.23636363635933885,0.20967741935145684,0.2222222217202133,1.4082486388669073
38414,51,157,17,137,34,0.11038961038889358,0.33333333332679743,0.1658536581611898,1.7826629421125344
37659,132,284,36,246,96,0.12765957446763243,0.27272727272520664,0.1739130430430582,1.5745992346849207
34976,24,163,10,151,14,0.06211180124185024,0.4166666666493056,0.10810810788113953,1.4280653226632196
15485,40,65,20,41,20,0.3278688524536415,0.49999999998750005,0.3960396034741693,1.7272992179059568
