Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
93999,1070,397,18,378,1052,0.04545454545443067,0.016822429906526333,0.024556616249582632,0.9903205877605212
35983,346,152,16,136,330,0.10526315789404433,0.04624277456634034,0.06425702768806955,0.5717991633164998
62784,704,396,47,348,657,0.11898734177185066,0.0667613636362688,0.08553230163218278,0.9921091477929117
66485,348,299,24,275,324,0.08026755852815964,0.06896551724118113,0.0741885620992382,1.1179222028136013
56531,424,319,12,305,412,0.037854889589785945,0.028301886792386082,0.032388663477949525,0.8622653855557334
66616,606,446,23,423,583,0.05156950672634177,0.037953795379475325,0.04372623525292761,1.2729149841938436
76592,491,457,38,415,453,0.08388520971283911,0.07739307535625786,0.08050847407691082,0.8863074906201812
52732,396,195,9,185,387,0.046391752577080454,0.022727272727215336,0.03050847413477737,1.0155336009984646
71651,892,523,37,483,855,0.07115384615370932,0.04147982062775619,0.05240793154596178,1.0297418534650682
59161,545,391,29,361,516,0.07435897435878369,0.05321100917421429,0.06203208507510539,0.9371911600066315
59179,579,319,16,301,563,0.050473186119714596,0.027633851468000632,0.03571428525695801,1.305253718453997
45748,506,227,27,198,479,0.11999999999946667,0.05335968379436095,0.07387140860240923,0.6093494052792827
52340,609,329,19,310,590,0.05775075987824392,0.031198686371048934,0.04051172662335824,1.1967909158028762
62085,540,330,38,286,502,0.11728395061692197,0.07037037037024006,0.08796296249400935,0.9567957038257036
65773,691,410,27,381,664,0.0661764705880731,0.039073806078091064,0.04913557733106365,0.9733393406943718
58614,540,402,22,379,518,0.05486284289263127,0.0407407407406653,0.04675876677967342,1.2003160310957244
72735,518,467,22,445,496,0.04710920770867857,0.04247104247096048,0.04467005026267103,0.9788809411322892
80586,879,519,42,471,837,0.08187134502908018,0.04778156996581595,0.06034482712068657,1.0815876311512447
68399,920,491,82,404,838,0.1687242798350438,0.08913043478251181,0.11664295829569675,0.8400810607906125
52350,573,288,39,246,534,0.13684210526267776,0.06806282722501211,0.09090909046521428,1.1275962776316686
41093,756,245,14,229,742,0.05761316872404275,0.018518518518494023,0.028028027659819984,0.9674279215669082
72925,702,500,32,468,670,0.063999999999872,0.04558404558398065,0.05324459186012222,1.2597577870018088
54394,759,319,22,297,737,0.06896551724116312,0.028985507246338624,0.04081632611383515,0.927956611540809
42733,487,260,31,229,456,0.11923076923031066,0.06365503080069065,0.08299866085786432,0.8912956313845191
38541,516,167,11,156,505,0.06586826347265948,0.021317829457323027,0.03221083418389716,0.9808107448340236
72559,832,484,51,432,781,0.10559006211158263,0.06129807692300325,0.07756653945905478,1.0363798721514066
45336,468,274,8,266,460,0.029197080291864245,0.01709401709398057,0.021563341852180683,0.702620488674108
64023,709,473,37,435,672,0.0783898305083085,0.05218617771501807,0.06265876327955543,1.2633316027922532
70035,904,487,28,457,876,0.057731958762767564,0.030973451327399367,0.04031677420346745,1.128345910216606
54326,553,419,24,395,529,0.05727923627671294,0.04339963833626872,0.04938271555878381,0.9676056298653398
66039,997,468,38,429,959,0.08137044967862661,0.038114343029049036,0.051912567871469924,1.4908913422284584
